feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-0.21730309016477456,0.8938705865764639,-4.2635147078587226,-0.2343266008802259,-1.6899037178807905,-1.141473259318389,-2.7912452817207365,-0.2527118599715851,0.8416383903770888,4.538575723820843,1
-0.5084580199740956,-1.4762612090494356,-0.39096124488211276,0.9874209384787063,-0.04257591397942706,0.9915091323125373,-1.302313132537947,-0.740133604989783,4.405769872209638,-0.15541180771533747,0
2.806994504132247,-0.9886538856192904,-3.7658956650839452,2.6814826264454212,-2.9502272271392913,0.05832719823211718,-0.35824556296801646,0.12383999307149113,2.5229671161137146,0.1025352736503422,1
-0.5008593361763277,-1.327360222270333,0.8774229044453248,2.899805391371171,-0.012487756831800256,0.39941640724530425,-2.4826036108074074,-0.23025002487435325,3.083022304347001,-1.8349895820762372,0
1.3146130630978343,-0.40697080838319033,1.075003061007489,0.9639030199316105,0.04166635374311445,-1.5738819691539483,0.5030781809646074,-0.7621418074365766,0.4027406236705384,-0.9035168579101058,1
0.046121423300260256,-0.11991333384899283,-0.010961103136718874,-2.352100391238913,2.219749719164895,1.169815729540037,-0.5312756137472987,-0.6333242820376819,2.825932641458601,0.966494883504849,0
2.437412978798905,-0.29868037445812,0.903568592710804,2.1403520218749845,-0.6546855939480256,-0.8586402485018951,0.20054259914580785,1.3570194228182977,-2.4894537432403236,-2.1737005648781897,1
1.7282323117510008,2.533873240265624,-4.542223956132019,0.06164141187133483,-1.1087202023755078,2.446913866542113,0.11292910744223028,0.7730282312508983,-1.9686487078258472,-0.717115368674079,0
-3.2749053225456244,0.6733281554342001,-1.4384705690746042,1.5789464609813342,-0.8153913767041865,0.11683147025439444,-3.1187911675062323,-3.0560121614649476,2.2130796092742924,1.0009622336516755,0
-0.42833381892551303,-2.138457521159218,-0.16754756882861885,3.6189586901109676,-3.0347041304728277,-0.333538530420173,-3.7119252318126676,0.5106799193590524,-3.384485651490464,1.1273735746433193,0
3.2362880273148678,-1.2748105332118729,2.009367040860009,1.1214161251368997,0.5987667320477204,-0.946620800877415,-0.46563447264027,-0.5187416313958476,-1.9730504684548729,-1.408439129430353,1
1.2972365699095763,-1.0057902120446043,-1.785200090509628,-0.4578994093886194,-0.3587801175272525,3.931766846281248,0.4162793852409652,0.9398898942594625,0.3034926059884513,-0.883992101677249,1
6.038144078791366,1.2758740984101633,-5.422095514344613,-0.2408587411281347,-1.2052839468544223,-0.8866551125480338,1.9458462329959172,-0.41622197644613673,2.9762569840355004,0.6494873212436777,1
0.5053163913531049,0.2650742122746098,-0.9551435112674191,-1.4635813945086478,1.4349007214325824,2.1797041216166884,-0.6219754937533077,-1.1402096845223317,1.4148488222216296,-0.0007232640385792521,0
-1.5162272628461777,1.8005853234788476,-3.0726610236177767,1.9615213724277623,-1.8492297357586525,2.169768074009042,-0.7620541322409674,0.05511812328952894,-0.5276886823678251,-1.477093909393127,0
-1.2215140873486638,-0.8886524379978186,4.7893316541370385,0.30457286392113725,2.564152392523262,-0.2271852244129352,-1.5035816457860496,-1.4859966763992982,-1.0920415502460321,-1.922630741335452,1
-1.8174190701531394,-0.23971006131454042,-1.3029155074524863,5.322525051284144,-3.3581745481704948,1.4273992589404572,-3.0614471562110857,-0.5830020294564505,-2.1504028334767153,-2.2871852598477935,0
1.1872007639898283,1.981082427454055,-4.46518603196439,2.7677762159307724,-2.000202137988418,0.44557336968570593,-1.6165566770670905,0.23773625567986179,1.124601972484263,-0.9269376720037703,1
0.4481910353149864,2.868385539221787,-5.664313200130754,2.564184916136475,-2.529148240913711,-1.4997688417312065,-3.280300705110329,-0.1761605592046869,0.6966410178258055,1.7864496875710851,1
-1.4168696360866035,1.1053256567883873,-1.6282149776885952,-2.1397858363895805,0.9067782195255375,1.301229836441413,-0.3726230029634333,0.3487411190535363,1.6039635311329823,1.5972683424379297,0
3.342666320903389,1.08739792287709,-4.416203840621907,2.57788469563811,-2.009847283970264,1.1775440387724545,-0.8416929587564603,0.37653797924678667,0.32684933408916694,-1.4836051103740537,1
-2.3838991725095076,2.806655198340161,-3.130381986627726,-1.5513791570770643,-1.0895625559770223,-1.15983866071646,-0.05704081324075527,-0.2352431963902933,-0.9421980361732688,3.296894226965763,0
0.6260916581048996,2.829830006232242,-3.4668422902642284,-2.580844581915514,1.4864524256997886,1.9295674294638863,-1.8340706201840438,1.3206872819975053,-1.0086420688131748,1.7720083287206014,1
-0.14245987973264218,1.479114766062346,-0.719672101009986,-1.485307401000766,1.7314043506866041,1.796729629657281,-1.1802970795305234,1.1288915734423497,-0.6518179104960056,-0.11229423341483824,0
-2.0317379143972887,2.93015460160939,-0.6379024450572398,-2.0082266971701115,1.9267672510777145,1.110705392082026,-0.853211526265233,-1.1661179072395198,-1.1619948830555487,0.1961901196057615,0
3.3516248180136428,1.8450373896574006,-4.8413713725835,0.01106448222929109,-1.6214761746893336,2.6916275758214523,0.4746220619535362,-0.3182892213498029,-3.3551987135964176,-0.5001646204327517,0
-1.7455969674539324,0.4949286714175841,-2.319296123521394,0.645645775295811,-1.1820418593981987,0.05371979894241741,-1.9113379087726572,-0.33619226438948224,1.7055025404410977,1.802567516654387,0
1.307142455700573,1.0066812932776832,-1.6196694964369795,-4.6560991266919896,2.5559753457739554,2.6030302483294223,0.300881490718538,-2.5817576025752738,-0.217064637255602,2.0140834231144256,1
-1.2376386140174287,1.7966153371822036,-2.105934668964495,-1.7914360609674111,0.6903622131262694,0.18393048403083845,-0.8497156921501359,-0.32347139984606593,1.3410550566256796,2.0546548705669525,0
-2.907915685243747,2.0982956505319947,-2.451103995992827,-1.6948204336719874,-0.3426161079427208,-1.2786999163566013,-1.7199931360211975,0.6110767163709747,0.18839446330469123,4.155758320307827,0
2.6771935910972386,-1.412624045324207,1.5216722691910787,0.2531844663844349,0.5955105457355787,-0.9310201486734834,0.45828975302816755,-0.7056683357258804,0.0468927547083835,-0.6649472727393982,1
0.6540464031948116,2.575064882343356,-4.019627545233854,1.0838916035311963,-0.6613384628346934,1.7213659039409865,-1.8253653287980889,0.8628798294650044,-0.3285581935416837,-0.7262604626463143,1
3.438789994583578,-1.156347588933092,4.076440894096826,0.904756134704038,2.500861599786753,-1.772617646514,-0.7785489927791793,-1.2878831551014192,-0.9642640146930975,-2.470551348364844,1
0.4979185723903241,1.0962829474519942,-3.528626419799878,-1.6512393470500144,0.20936305075143968,3.613478495691297,0.4234682311892637,0.5342803649501275,1.5048698642339287,0.04143655181204431,0
1.031940855502955,1.2884618980685878,-3.428416351865389,1.4635320037060615,-1.094983769108605,1.7158238418303107,-0.22760280847088243,-0.6366987639755308,1.7199942392412289,-1.5006164870515022,1
-0.21269456635720763,0.7325743980053281,-2.3063066640237047,-1.0631132345331142,0.2206380397821781,1.4856465870289042,-0.9709045654133236,1.308185449970264,1.2730603583769913,1.2236290005150252,0
1.1612866694095971,0.6885978551182158,-2.529515118895882,-3.299139722103133,1.3571258468801364,1.5323013797666043,-0.6010763774613159,0.39448906191004945,1.074965959846013,2.7454351671973827,0
-0.3772514480200293,2.3719491820786827,-4.022520549062299,1.5815642327228745,-1.122841986494997,0.785983696871766,-3.771024130258621,1.96653642826531,-0.9551095609862528,0.8708409558772996,1
2.422846983111891,-2.4046756649866654,5.405726928161686,0.7208173549675295,1.3292225302138208,-2.083233001595503,0.9525419055821438,-0.20489669719531542,-2.817430922276096,-2.012842480639544,1
0.2773403549369634,0.8414212653828917,-4.104292544051605,-0.13837244589972994,-1.2883117069780516,1.6913953727941289,-1.5895892949151347,3.208768606708029,0.3206548322798144,1.8045008347547675,1
0.5600351812228275,-0.8949229563375994,4.119890392563221,0.2610495978967114,3.3815897047711356,0.37884692891314375,-3.3256912295650563,-0.6215954255514258,-1.2245992917196016,-1.7490972913852518,1
2.3693392542764857,-0.6901528231797458,-0.8933738676603957,-5.718382946045462,1.934121886020424,2.5322428695762054,1.05118434672795,-0.18984494416636574,-2.809811437244616,3.6497646308533946,0
-0.889296648659284,0.14968863804052446,-1.0717098092122754,0.04666249693623771,0.12899272934556927,0.941595455535966,-1.4762670952456758,-1.065133621549736,1.5981755533713367,0.5510013538657941,0
-0.6470104710087858,2.684472785989718,-4.731322855686672,-2.8492218000425424,0.291560256134624,-0.14399242785859534,-1.9118076662590062,0.610314301061632,1.4135536571372085,4.668265180053151,1
-0.41694782159755417,1.1430883304572348,-0.7392011728658632,-2.3601618808261478,1.9955299780976996,1.7294479844213813,-0.45799835067107564,0.09090908943434983,1.0140930608450713,0.5323446364099403,0
-0.29377149569850514,-2.115853124430656,3.217364810308648,-0.005341543720195054,0.34313772436211143,-1.3423894371204315,-0.9508059883586963,-0.5503655277315042,-2.168480278494063,1.0720699969019947,1
-2.7756283787195004,1.8817953595031711,-0.9986605709819896,-1.0607423572735355,0.5204236342772455,-0.6336631207691727,-1.5877629095275458,-0.02343006898340781,0.4477527936996146,2.049418636846662,0
-0.10437899495102232,1.2999561921551228,-3.006063982682548,-0.6409888269564401,-0.2319887716271124,0.3703626057778737,-1.55631831531324,-0.44237519053220326,1.1127845755643977,1.9390214462505861,1
0.032586720249660694,-1.5361568436465962,-0.2486073827083982,-0.8042780048931862,0.23858801451105704,2.817020109787568,0.8485570237097402,1.0101373367736846,2.1926179568143502,-0.5705200012119236,1
-1.2441792412502517,-1.1976150236708323,-0.9919840316472986,4.230950203170524,-2.1837040394154412,-0.04372807747121721,-4.887115805442411,1.1093634140025137,0.3625989868623014,0.2943633520365905,0
0.4061016018989765,1.4076735120615333,-3.339814602609027,-0.3972657540223401,-0.4836958220584857,0.05537120057224365,-0.20136545056072397,0.807091473728845,2.6665178744127846,1.1857289281102794,1
0.11965708283162213,0.5677964977760579,-2.8386951908925515,3.089799138895789,-1.8037603465446066,0.07524012374677203,-3.895802704450108,0.0015261285396291832,0.12072413722416275,0.35529209404719586,0
-0.598648046638625,1.8675080626270377,-0.8104120329670225,-2.9942625431053456,2.184493910875851,1.4590179881380116,-0.6489463548904318,-1.560282498664445,-0.7361026310983243,1.1645742528734715,0
-2.4001616642014034,1.8683133943829293,-2.2913613718653485,-1.6488951072282898,0.09488929048706063,0.34574761953506183,-0.9140626495749744,2.4157493920500834,0.8504701242772157,2.4196093854150442,0
-0.39230295438930074,0.3117796022212166,-2.8230101163047636,2.600426612403568,-2.1253652940135375,0.38328171730312777,-2.924906421127095,2.5285677179649286,0.132935250555422,0.5862715270208547,0
-1.350076987366719,0.9390407075918352,-0.14671509152907591,-0.510475579364446,1.1466676936219105,1.1841984794287583,-1.2667881616474095,-0.6104119427524594,0.567046279075053,-0.25882696587600007,0
3.4806737652294557,2.890916712867127,-8.687781556982383,1.416137942523186,-3.109517727185624,2.729832667934989,0.8027253865706696,1.3521873116975187,2.0677397395562127,-0.7359503955546054,1
1.839462700716656,-0.6016526439008336,-1.6675582556416688,-0.9553638269090061,0.17157310567768613,2.3495177570106747,0.8776017503486395,-0.6671026247706618,1.632294987381112,-0.3292765201187664,1
0.4919530293175741,-1.2900421935727358,1.998558912663599,0.4640066588375049,0.853454981255617,-1.0468718244122395,-1.9574121245963554,2.098033118778794,-0.42700671736306606,0.4879455919167024,1
-4.425096108923796,3.2774034464563724,0.3747519130018506,-0.9725450361277818,1.365903049298892,-0.422064035994149,-1.6570399921061207,-0.3538853899085967,-1.6860330440158195,0.5620368950802224,0
0.9287055084093272,-1.2095758976217674,2.614618618225022,0.3519963638252013,1.098763914449174,-0.23830996816343408,-1.1171641377966097,-0.6791994784323673,-1.9358443841136705,-0.7412092532847234,1
1.4405220935261263,0.16396999468353857,-4.054539963895133,0.7733800957670333,-1.933907717259264,0.6413576728036903,-0.8961593526444662,-0.19933161675246008,1.4568589018033424,1.4483895497275476,1
-0.9783255782229291,-0.1176753375103552,-0.7217972152287543,-0.09303486059217092,0.15256723024093577,0.9426441557993427,-1.7038022038950902,0.04265188645532311,0.9113220021423837,0.8564199553232231,0
0.9044515674083939,-0.6624979991084241,-3.4991744619391163,0.15660637442539574,-1.7029085320500956,1.9646517188345662,-0.3007931637688003,0.8604791210675963,1.7943353767724244,1.1965178255681639,1
3.6354382007656523,-0.9706524028260797,3.7089569452046747,2.3749460961260156,1.2992594489037688,-3.1887530750388895,-0.6573519628885318,-0.03282942724397755,-1.0632665299002406,-2.6761280682899424,1
-0.19803297084820537,1.952684426984066,-3.817895089151682,-1.8776368447212635,0.24903767006378907,1.8878602233047435,-0.7997188441090832,-0.9713326932141386,1.0147938420152929,1.7685657511108914,1
2.4179282692709667,1.1984561290962037,-4.985280134780976,1.261045876643251,-2.0679476321298194,-0.1702711908368435,-0.7853801483561054,-1.8634027459455658,1.655818950587418,1.0540267492395996,1
-1.0167593246038455,2.1775542406413937,-1.995666493070959,-4.509828604855575,0.5307961749988301,-0.2178946433874085,1.2454017171868959,-0.8450572838086583,-2.7206806485850206,4.169279032381235,0
-2.4861393628666106,-0.6690997982258141,3.3141860532137626,1.2069945020436517,0.409884694125087,-0.18218687955439694,-1.690110206101744,-0.2732922173729864,-2.8792574126847184,-0.938123233166353,1
0.14298235667782855,0.6066432385897595,-0.7074895335655675,-0.8542032082059692,1.420527357925963,1.710489836871702,-0.9465571276603522,-0.9994441417782041,1.4331259046196696,-0.4239250183095893,0
0.06340878606705058,1.4119423402876565,-4.90821182282823,2.798845400904853,-2.924329730637731,1.2643487081320102,-1.561812723408253,-0.2589845309342243,0.9091922138371158,-0.3089903133734211,1
4.695333300706814,0.7955389402496891,-1.9300113152574971,2.355225302505242,-0.20345481669086984,0.11956262246525173,-1.4353701699044694,-0.2928314198318359,-0.8284178497960757,-2.2797681134461403,1
2.8335823235543023,-0.15608840269367885,-3.8034551821860125,-1.4227155864474659,-0.7604513551819876,0.963340265983835,0.7226155941217494,-2.1228928036897683,2.0928887221729626,1.9947947735298792,1
-0.6205226714840223,0.9016248217304099,-0.899534382262724,-2.5411169686777098,1.5229164664853907,1.2358395100898907,-0.9356384865824436,-1.44906550792099,0.030529174197401532,1.7912805529880347,0
-0.8873484361940069,3.023668456707848,-5.110995723633153,-1.5423636255564774,-1.010233172936556,3.839590829034115,2.6115835449972638,-0.8497711165906487,1.0227665420840575,-0.8112539580639002,0
3.093760316589262,-0.7812365422620435,-3.8454938570927455,-0.10304569027432611,-1.6592457440140205,1.2059215025336112,1.157187785897499,-0.1814023111400959,2.629362417971298,0.8947449003799357,1
-2.306468562074288,2.345292478134832,-1.7479261914491293,-2.6758010202878038,0.9940018665723089,0.10734415858169155,-0.8975106930797044,1.3003658353029879,-0.10125648294125789,2.7829584230942324,0
0.5942765672152566,0.38211695838487103,-0.9507446592498503,-1.8644287434778506,1.8002431631363582,2.995986156180698,-0.21201675800083097,0.5554183678179195,1.4023435656095153,-0.5255955480648464,0
-1.7193765350480934,1.0572716124210837,-2.3970066038334337,3.1561073538927458,-2.5733249787254295,0.12910478135676728,-2.442262015995613,0.5282288145376305,-1.1228140517413752,-0.1492507181520375,0
-2.485355807745945,0.19247256877502839,-0.3473539930045142,-1.677499688952996,0.5563318525747951,0.7702369740930897,-1.3026527376077215,1.868680973948168,0.352359341343373,2.2835204630029495,0
-1.1532542919910926,0.863075007971061,-3.1302722643000673,-0.27450934512581016,-0.9212024677892867,0.9475774271458156,-1.0848363738434188,-0.8450038502477212,1.8709147904493126,1.7354501113376055,0
1.4473151696909659,1.110731387761351,-3.7586112989261964,0.11603520495104595,-0.7745893550901011,0.9215231826777741,-0.6076024922582018,0.08524307681107701,1.6884054176936478,0.6401159756630996,1
2.2005052458270766,-0.0473366428949451,-2.4038338077019152,0.31066776745797253,-0.5819903979614598,0.49746151342205924,-0.13853901188957618,-0.11010009122807576,1.842745966199545,0.2323927485528201,1
-1.7309916205125178,1.162752689468785,0.07054603239078813,-1.1936431128484153,1.5954338144702493,0.0300241684172603,-1.154200988819521,-0.5269250061566547,1.6912109466026557,0.7072194078635592,0
-1.4668323706996744,0.8196480706683152,-0.27092387785602434,-3.1901934542654375,2.0669679584871394,0.8704193317064766,-0.33367939560294213,2.5125941507832743,1.5880115677850064,2.003527791178083,0
-4.713205685419851,2.613532014331671,-0.6755878280165927,-2.867507610547955,0.8725253826653128,-1.8094316873015206,-1.4265236100056908,0.8617246400504668,-0.36676615359018117,4.366381782381111,0
1.5607512228461227,-2.211482942248533,3.709062688110783,1.5194564207619516,-0.1672032324049424,-4.3871312514447816,0.5101062496439948,0.3610523419360335,0.021973285707843848,0.09542474311308302,1
-2.728838878755535,3.1875239913796665,-2.9567480060892595,-2.126981163304591,-0.654554602828457,1.8340794500759274,2.1583905429317687,0.2989091400452484,-1.474940385000481,0.5850354120302521,0
1.2664763667743324,0.24482104306155605,2.740891939070575,0.7500227368406833,1.8671710108454556,0.38706713369466716,0.05875556072771548,1.06487619422731,-1.7104343096372572,-3.439144525636859,1
1.640441090969301,1.297699965734291,-5.3803827616418864,0.981815149297239,-2.202679366743832,0.629988223506175,-0.8654792416802592,-1.74235260951841,1.5853955610233021,1.2554260622228364,1
-4.791722490160492,0.20809709108986596,0.26211318704741204,0.7662473198203072,-1.2468931428895667,0.36539922298447225,-1.379704228336663,-0.3831485787258441,-0.8097226593409459,1.0290661943007948,0
-1.2711725905051803,2.5221139713533054,-1.9613645641533606,-3.416333425845128,1.6246607446953676,0.8089085807345756,-0.4615803834432518,-1.2838638820065704,-0.26851286555714204,2.437195865597536,0
-0.39970278672628634,0.9698283429007613,-0.04269612368606689,1.8181495852074296,0.33341238157422715,1.1474667995961076,-2.445546847217714,1.9805841184097888,-1.419325469347269,-1.910477497302625,1
1.8026430569798204,1.8338175386040025,-3.8640053283358355,0.8454957076761168,-0.9211920830359782,0.23231482791226254,-0.6878339493738618,1.2041703691638679,1.0998223660346897,-0.006683892847852091,1
0.37562774440131885,-0.04125643755703612,-3.336137443681987,1.3618438767767505,-2.0101381190958287,0.21560189401183616,-0.5321863713115997,-0.901000602439998,2.9245350123170484,0.8489447215421937,1
-1.6373429012051424,2.1144217939926637,-2.896060518545608,-1.9918796564015377,-0.23212490682958098,0.1773025227720828,-0.20553644277197758,-1.3325299139959303,0.1747768735703501,2.6971529651904236,0
-0.6755003419890261,-0.8900262397514158,0.1334957021898281,-3.3267578047066504,0.06474857496486841,-0.22490003655689783,-0.24228337419857393,0.3704802452637558,-3.2415019586490716,4.572599470607946,0
3.4332597853028375,0.5431556977878287,-5.3895244620146885,4.589099563340198,-3.919258141367437,2.062783186751406,-2.341833632289422,-0.09192668824312195,-2.2697302988361554,-1.6804903237505453,0
-2.1121975466768603,1.2966180032053343,-0.4969858161035415,-2.1771437441857158,1.4963398708159024,0.6199796253635889,-0.6709169191092853,-0.26211815856003734,1.3107705483392427,1.485968748223299,0
0.8143399135494678,0.20818078341945145,-4.300931054510806,2.5483308941558955,-3.1177314797070905,-1.0258466443936247,-1.5052784266485235,-1.1819794082753006,2.3523887230955274,1.565011628203409,1
-0.5295645719212954,-0.5629327209763244,-0.44106321340738064,-0.6144035471798966,0.8917775849611477,2.0684695402820563,-0.6049935058672292,0.5968561635293599,2.8577761342333483,-0.25293175569099,0
-4.130790551135879,2.3137673121594147,1.689487047578957,-3.775828530631973,3.32540126554984,0.40602679388805374,-0.11879428172582962,-0.2738174066364618,0.24374150766519065,1.1651956506111087,0
0.37888537175904524,-1.1648003151949422,-0.7108770779833963,-1.1015941196125107,1.0343339440327932,2.1815961594502236,-0.43966711237184763,0.6206057547993037,3.7368909300149107,0.2649324031984074,0
-0.1546704413275004,-1.17568669869528,-2.1719512616724685,0.2000174764335016,-1.3222331514280956,3.283198513458676,0.5990682519938739,-0.4162841357797811,1.990211729136941,-0.38579127673283176,1
-1.3832573091983915,0.1356483833059322,-1.7649705656593198,2.294256373382759,-1.9256924733057077,0.5668645090183726,-2.532200696502115,-1.6366474618212583,-0.674963117440167,0.39134731990479243,0
-0.9272629310182496,-0.6106674146517799,3.292781855697498,0.1828832809570318,2.4438156008355256,0.9978931745071047,-3.2434749046334654,1.3843056340544397,-2.0047776910959287,-1.0901591286067722,1
0.1802350322388877,0.6720285691748198,-2.3706850290826433,-0.14680406159695536,-0.5407565780426757,2.1925140115636745,-0.03231071760833448,0.47006047230485454,0.28386257489294753,-0.28118141881969083,1
-0.9510905191948588,0.5172143645506606,-1.9663671252162722,1.4250818490237824,-1.463553385310537,0.368309438876086,-2.3019002908396784,0.03489221801110343,-0.8713181849568002,0.9210480332420573,0
-1.0364157823353612,-0.8054024569552142,1.8708713542194513,0.33703098602325327,0.6645723347756114,0.3797149320203399,-1.824780313139894,0.017557549929824993,-1.5609745263346868,-0.05193103829975576,1
-0.9407406168337473,-0.6860555725341213,-1.6154140960146341,4.270810946452174,-2.966623533108212,-0.28743594383799653,-4.0000761416866535,-0.011118631825540666,-1.1192014894104805,0.3284536566809454,0
0.15324229064081807,1.806591469674089,-4.906998427311728,3.6799450290439437,-3.185767238047341,-0.23690028355498116,-3.2129337834065814,-0.8972441146699729,-0.20016078478556532,0.4456704980367405,1
1.8045116685201519,0.030743558475403,-2.4327296308352673,-1.2859361870577404,-0.7548688142611161,2.5706341295219453,0.2995957722246785,-0.2324385535291138,-2.8969275564460526,0.8795608585509284,0
1.0444776976188677,-1.3302260447880094,-1.0506349645019348,0.006762322868891605,0.3129237483147025,2.1507311113735383,-2.8139815449346317,0.909326048020673,0.46621412491864644,0.929382718860979,0
0.8732572436742237,-0.7115206515537282,2.516019753975558,1.1029708650209276,1.0649479026693707,0.17978960824742662,-1.8773179468758037,-0.2516075380481923,-2.9678533145168986,-1.5586152345042277,1
-0.5035835715832475,1.1665285338911555,-2.07655391513572,-0.5290132032746756,-1.0415499520046938,0.7495429167834253,-0.4590863971564164,0.43749622692597584,-2.678824498880061,1.3685170083285088,0
